date,product,category,region,unit_price,quantity,revenue
2025-11-22,SKU-0013,Apparel,South,85.4,3,256.2
2025-11-22,SKU-0011,Electronics,South,240.92,1,240.92
2025-11-22,SKU-0023,Apparel,West,66.64,2,133.28
2025-11-22,SKU-0015,Grocery,North,27.53,2,55.06
2025-11-22,SKU-0034,Toys,East,198.45,1,198.45
2025-11-22,SKU-0005,Grocery,North,30.51,4,122.03
2025-11-22,SKU-0014,Toys,West,150.11,4,600.43
2025-11-22,SKU-0029,Toys,East,148.26,3,444.78
2025-11-22,SKU-0047,Home,West,104.62,2,209.24
2025-11-22,SKU-0048,Apparel,North,16.66,2,33.32
2025-11-22,SKU-0030,Grocery,South,38.08,2,76.15
2025-11-22,SKU-0034,Toys,South,192.38,3,577.13
2025-11-22,SKU-0017,Home,North,85.82,4,343.29
2025-11-22,SKU-0007,Electronics,West,328.22,2,656.45
2025-11-22,SKU-0004,Toys,North,72.25,3,216.76
2025-11-22,SKU-0017,Home,West,76.68,1,76.68
2025-11-22,SKU-0035,Grocery,North,10.13,1,10.13
2025-11-22,SKU-0009,Toys,North,119.06,4,476.23
2025-11-22,SKU-0006,Electronics,South,392.45,3,1177.36
2025-11-22,SKU-0040,Grocery,North,24.51,3,73.54
2025-11-22,SKU-0038,Apparel,South,130.59,1,130.59
2025-11-22,SKU-0015,Grocery,South,16.18,3,48.54
2025-11-22,SKU-0036,Electronics,East,399.23,1,399.23
2025-11-22,SKU-0016,Electronics,East,460.94,1,460.94
2025-11-22,SKU-0022,Home,East,137.4,3,412.19
2025-11-22,SKU-0046,Electronics,West,337.21,4,1348.82
2025-11-22,SKU-0042,Home,East,180.8,3,542.39
2025-11-22,SKU-0007,Electronics,East,218.0,3,654.01
2025-11-22,SKU-0021,Electronics,South,140.95,1,140.95
2025-11-22,SKU-0035,Grocery,North,33.31,2,66.62
2025-11-22,SKU-0019,Toys,East,123.77,2,247.54
2025-11-22,SKU-0038,Apparel,North,157.97,2,315.94
2025-11-22,SKU-0041,Electronics,North,80.78,3,242.33
2025-11-22,SKU-0012,Home,South,116.96,1,116.96
2025-11-22,SKU-0012,Home,West,96.2,1,96.2
2025-11-22,SKU-0031,Electronics,South,369.17,1,369.17
2025-11-22,SKU-0014,Toys,East,18.29,3,54.88
2025-11-22,SKU-0021,Electronics,North,478.76,4,1915.05
2025-11-22,SKU-0014,Toys,West,13.27,2,26.55
2025-11-22,SKU-0029,Toys,North,80.51,2,161.02
2025-11-22,SKU-0025,Grocery,North,24.13,2,48.26
2025-11-22,SKU-0011,Electronics,North,367.21,4,1468.86
2025-11-22,SKU-0008,Apparel,East,53.35,4,213.41
2025-11-22,SKU-0007,Electronics,East,192.17,2,384.34
2025-11-22,SKU-0034,Toys,East,77.19,2,154.38
2025-11-22,SKU-0010,Grocery,East,22.4,3,67.21
2025-11-22,SKU-0037,Home,West,162.39,3,487.18
2025-11-22,SKU-0028,Apparel,West,114.45,1,114.45
2025-11-22,SKU-0049,Toys,North,58.28,1,58.28
2025-11-22,SKU-0037,Home,South,183.11,4,732.43
2025-11-22,SKU-0018,Apparel,West,13.91,1,13.91
2025-11-22,SKU-0044,Toys,East,99.4,1,99.4
2025-11-23,SKU-0050,Grocery,South,38.52,2,77.04
2025-11-23,SKU-0048,Apparel,West,19.39,3,58.18
2025-11-23,SKU-0049,Toys,South,195.31,3,585.93
2025-11-23,SKU-0044,Toys,West,13.49,3,40.48
2025-11-23,SKU-0036,Electronics,East,258.64,1,258.64
2025-11-23,SKU-0006,Electronics,West,409.12,1,409.12
2025-11-23,SKU-0030,Grocery,North,25.38,3,76.15
2025-11-23,SKU-0024,Toys,North,169.82,2,339.64
2025-11-23,SKU-0035,Grocery,North,20.98,4,83.92
2025-11-23,SKU-0022,Home,West,105.12,2,210.23
2025-11-23,SKU-0027,Home,West,120.4,3,361.19
2025-11-23,SKU-0016,Electronics,West,239.48,2,478.95
2025-11-23,SKU-0037,Home,West,51.61,3,154.83
2025-11-23,SKU-0021,Electronics,West,314.73,2,629.46
2025-11-23,SKU-0036,Electronics,West,399.69,2,799.38
2025-11-23,SKU-0011,Electronics,West,162.58,2,325.15
2025-11-23,SKU-0019,Toys,North,69.16,2,138.31
2025-11-23,SKU-0018,Apparel,West,107.41,1,107.41
2025-11-23,SKU-0019,Toys,West,62.53,3,187.59
2025-11-23,SKU-0043,Apparel,West,40.95,2,81.89
2025-11-23,SKU-0030,Grocery,West,20.85,2,41.7
2025-11-23,SKU-0046,Electronics,West,302.06,2,604.13
2025-11-23,SKU-0008,Apparel,North,179.92,2,359.83
2025-11-23,SKU-0001,Electronics,East,245.26,4,981.03
2025-11-23,SKU-0007,Electronics,North,166.06,3,498.19
2025-11-23,SKU-0036,Electronics,North,426.68,3,1280.03
2025-11-23,SKU-0012,Home,East,72.11,4,288.45
2025-11-23,SKU-0030,Grocery,East,30.51,3,91.52
2025-11-23,SKU-0027,Home,South,63.05,1,63.05
2025-11-23,SKU-0015,Grocery,South,9.27,3,27.81
2025-11-23,SKU-0021,Electronics,East,215.48,1,215.48
2025-11-23,SKU-0003,Apparel,North,43.77,4,175.08
2025-11-23,SKU-0032,Home,East,125.44,2,250.88
2025-11-23,SKU-0034,Toys,West,17.15,2,34.29
2025-11-23,SKU-0009,Toys,South,157.54,3,472.62
2025-11-23,SKU-0019,Toys,North,159.09,4,636.36
2025-11-23,SKU-0048,Apparel,West,38.41,1,38.41
2025-11-23,SKU-0024,Toys,East,85.2,2,170.4
2025-11-23,SKU-0024,Toys,South,91.01,3,273.02
2025-11-23,SKU-0014,Toys,North,27.87,2,55.73
2025-11-23,SKU-0021,Electronics,West,489.44,4,1957.75
2025-11-23,SKU-0041,Electronics,East,154.91,2,309.81
2025-11-23,SKU-0015,Grocery,West,36.85,1,36.85
2025-11-23,SKU-0017,Home,South,172.62,4,690.49
2025-11-23,SKU-0003,Apparel,East,168.5,2,337.0
2025-11-23,SKU-0049,Toys,East,71.79,4,287.15
2025-11-23,SKU-0050,Grocery,East,9.78,2,19.56
2025-11-23,SKU-0019,Toys,East,81.25,1,81.25
2025-11-23,SKU-0043,Apparel,North,153.19,1,153.19
2025-11-23,SKU-0002,Home,East,14.55,3,43.65
2025-11-23,SKU-0023,Apparel,East,160.12,2,320.24
2025-11-23,SKU-0027,Home,South,136.12,2,272.24
2025-11-23,SKU-0042,Home,East,90.87,2,181.74
2025-11-23,SKU-0036,Electronics,North,464.93,3,1394.8
2025-11-23,SKU-0015,Grocery,East,21.28,1,21.28
2025-11-23,SKU-0047,Home,West,65.9,1,65.9
2025-11-23,SKU-0007,Electronics,North,239.65,2,479.3
2025-11-23,SKU-0035,Grocery,North,13.56,1,13.56
2025-11-23,SKU-0033,Apparel,South,54.16,2,108.33
2025-11-23,SKU-0003,Apparel,South,183.97,2,367.93
2025-11-23,SKU-0009,Toys,West,154.79,1,154.79
2025-11-23,SKU-0043,Apparel,West,75.52,3,226.57
2025-11-23,SKU-0020,Grocery,South,17.1,3,51.29
2025-11-23,SKU-0048,Apparel,North,20.98,1,20.98
2025-11-23,SKU-0014,Toys,West,185.95,1,185.95
2025-11-23,SKU-0027,Home,East,12.83,1,12.83
2025-11-23,SKU-0007,Electronics,West,416.75,2,833.49
2025-11-23,SKU-0017,Home,West,43.71,2,87.41
2025-11-23,SKU-0043,Apparel,East,89.26,2,178.51
2025-11-23,SKU-0021,Electronics,East,178.64,2,357.27
2025-11-23,SKU-0020,Grocery,South,4.45,1,4.45
2025-11-23,SKU-0036,Electronics,West,412.2,1,412.2
2025-11-23,SKU-0034,Toys,West,38.29,4,153.17
2025-11-23,SKU-0006,Electronics,North,228.85,1,228.85
2025-11-23,SKU-0022,Home,East,52.51,4,210.04
2025-11-23,SKU-0036,Electronics,West,239.92,4,959.68
2025-11-23,SKU-0013,Apparel,South,38.16,2,76.33
2025-11-23,SKU-0028,Apparel,West,17.54,3,52.63
2025-11-23,SKU-0044,Toys,North,139.43,2,278.86
2025-11-23,SKU-0005,Grocery,South,20.21,2,40.41
2025-11-23,SKU-0050,Grocery,South,22.58,2,45.16
2025-11-23,SKU-0049,Toys,West,35.34,1,35.34
2025-11-23,SKU-0048,Apparel,South,85.09,1,85.09
2025-11-23,SKU-0031,Electronics,South,225.22,3,675.66
2025-11-23,SKU-0009,Toys,North,199.38,4,797.53
2025-11-23,SKU-0023,Apparel,West,179.07,3,537.21
2025-11-23,SKU-0015,Grocery,South,32.02,2,64.05
2025-11-23,SKU-0018,Apparel,East,107.46,3,322.39
2025-11-23,SKU-0038,Apparel,North,31.43,4,125.71
2025-11-23,SKU-0001,Electronics,East,230.03,3,690.09
2025-11-23,SKU-0008,Apparel,West,142.9,4,571.61
2025-11-24,SKU-0009,Toys,South,15.77,1,15.77
2025-11-24,SKU-0044,Toys,East,130.78,1,130.78
2025-11-24,SKU-0004,Toys,North,29.31,3,87.94
2025-11-24,SKU-0040,Grocery,North,6.08,2,12.16
2025-11-24,SKU-0018,Apparel,South,197.05,3,591.14
2025-11-24,SKU-0023,Apparel,North,18.83,1,18.83
2025-11-24,SKU-0025,Grocery,South,26.24,1,26.24
2025-11-24,SKU-0050,Grocery,West,32.9,4,131.59
2025-11-24,SKU-0049,Toys,South,151.73,3,455.18
2025-11-24,SKU-0044,Toys,North,120.93,1,120.93
2025-11-24,SKU-0034,Toys,North,69.55,3,208.64
2025-11-24,SKU-0019,Toys,East,96.74,3,290.23
2025-11-24,SKU-0040,Grocery,North,26.13,1,26.13
2025-11-24,SKU-0031,Electronics,West,81.38,1,81.38
2025-11-24,SKU-0009,Toys,South,172.85,1,172.85
2025-11-24,SKU-0029,Toys,North,193.09,3,579.26
2025-11-24,SKU-0004,Toys,West,127.99,3,383.98
2025-11-24,SKU-0028,Apparel,East,162.48,1,162.48
2025-11-24,SKU-0047,Home,East,186.1,3,558.3
2025-11-24,SKU-0035,Grocery,North,24.46,1,24.46
2025-11-24,SKU-0046,Electronics,East,317.46,2,634.92
2025-11-24,SKU-0020,Grocery,East,25.34,4,101.36
2025-11-24,SKU-0020,Grocery,East,22.83,2,45.66
2025-11-24,SKU-0010,Grocery,West,3.99,1,3.99
2025-11-24,SKU-0042,Home,North,24.81,1,24.81
2025-11-24,SKU-0013,Apparel,East,156.65,4,626.59
2025-11-24,SKU-0004,Toys,East,83.76,1,83.76
2025-11-24,SKU-0038,Apparel,West,113.4,4,453.58
2025-11-24,SKU-0026,Electronics,North,280.43,2,560.86
2025-11-24,SKU-0021,Electronics,East,192.79,4,771.18
2025-11-24,SKU-0019,Toys,South,137.91,2,275.82
2025-11-24,SKU-0049,Toys,South,113.44,3,340.32
2025-11-24,SKU-0038,Apparel,South,114.22,2,228.44
2025-11-24,SKU-0021,Electronics,South,106.33,2,212.65
2025-11-24,SKU-0002,Home,North,183.33,3,550.0
2025-11-24,SKU-0010,Grocery,North,25.95,1,25.95
2025-11-24,SKU-0048,Apparel,North,151.64,3,454.91
2025-11-24,SKU-0006,Electronics,East,473.15,1,473.15
2025-11-24,SKU-0036,Electronics,North,149.15,3,447.46
2025-11-24,SKU-0028,Apparel,East,84.94,4,339.77
2025-11-24,SKU-0036,Electronics,West,363.57,3,1090.71
2025-11-24,SKU-0006,Electronics,North,481.64,3,1444.92
2025-11-24,SKU-0046,Electronics,East,121.41,3,364.23
2025-11-24,SKU-0026,Electronics,East,439.99,1,439.99
2025-11-24,SKU-0019,Toys,North,48.7,3,146.11
2025-11-24,SKU-0048,Apparel,North,181.77,1,181.77
2025-11-24,SKU-0045,Grocery,North,31.69,2,63.38
2025-11-24,SKU-0017,Home,South,86.46,2,172.93
2025-11-24,SKU-0047,Home,South,56.11,1,56.11
2025-11-24,SKU-0027,Home,North,13.61,3,40.84
2025-11-24,SKU-0010,Grocery,East,22.32,3,66.96
2025-11-24,SKU-0033,Apparel,South,49.5,1,49.5
2025-11-24,SKU-0041,Electronics,East,100.66,4,402.62
2025-11-24,SKU-0047,Home,North,116.89,4,467.54
2025-11-24,SKU-0003,Apparel,East,117.32,4,469.27
2025-11-24,SKU-0044,Toys,South,11.05,2,22.11
2025-11-24,SKU-0032,Home,East,33.19,1,33.19
2025-11-24,SKU-0041,Electronics,North,384.18,4,1536.71
2025-11-24,SKU-0009,Toys,East,107.76,1,107.76
2025-11-24,SKU-0027,Home,East,151.4,4,605.62
2025-11-24,SKU-0034,Toys,East,43.25,4,173.0
2025-11-24,SKU-0021,Electronics,West,297.83,2,595.66
2025-11-24,SKU-0016,Electronics,West,138.88,2,277.76
2025-11-24,SKU-0049,Toys,East,123.27,3,369.82
2025-11-24,SKU-0007,Electronics,South,116.93,3,350.8
2025-11-24,SKU-0047,Home,North,85.91,4,343.63
2025-11-24,SKU-0032,Home,North,112.97,3,338.91
2025-11-24,SKU-0036,Electronics,East,144.68,3,434.05
2025-11-24,SKU-0025,Grocery,South,19.25,3,57.74
2025-11-24,SKU-0015,Grocery,South,14.55,1,14.55
2025-11-24,SKU-0013,Apparel,North,85.17,3,255.52
2025-11-24,SKU-0022,Home,North,141.61,1,141.61
2025-11-24,SKU-0003,Apparel,West,162.66,2,325.31
2025-11-24,SKU-0050,Grocery,West,24.91,4,99.65
2025-11-24,SKU-0013,Apparel,East,133.56,1,133.56
2025-11-24,SKU-0050,Grocery,North,22.47,4,89.87
2025-11-24,SKU-0003,Apparel,South,136.72,4,546.86
2025-11-24,SKU-0050,Grocery,North,4.08,4,16.31
2025-11-24,SKU-0020,Grocery,North,38.51,4,154.04
2025-11-24,SKU-0008,Apparel,East,96.97,2,193.95
2025-11-24,SKU-0028,Apparel,East,79.92,4,319.67
2025-11-24,SKU-0045,Grocery,South,4.75,2,9.5
2025-11-24,SKU-0002,Home,North,93.49,2,186.98
2025-11-24,SKU-0023,Apparel,East,20.12,3,60.37
2025-11-24,SKU-0004,Toys,South,124.28,2,248.55
2025-11-24,SKU-0007,Electronics,North,476.03,1,476.03
2025-11-24,SKU-0004,Toys,North,84.03,4,336.11
2025-11-24,SKU-0012,Home,East,194.93,4,779.73
2025-11-24,SKU-0039,Toys,West,187.14,4,748.55
2025-11-24,SKU-0010,Grocery,West,39.36,2,78.72
2025-11-24,SKU-0030,Grocery,South,33.2,4,132.79
2025-11-24,SKU-0016,Electronics,South,363.84,4,1455.37
2025-11-24,SKU-0028,Apparel,North,18.94,3,56.82
2025-11-24,SKU-0002,Home,North,86.79,2,173.57
2025-11-24,SKU-0002,Home,West,193.93,1,193.93
2025-11-24,SKU-0023,Apparel,East,46.09,1,46.09
2025-11-24,SKU-0018,Apparel,West,198.08,3,594.23
2025-11-24,SKU-0035,Grocery,West,4.82,3,14.45
2025-11-24,SKU-0016,Electronics,North,299.75,1,299.75
2025-11-24,SKU-0009,Toys,South,154.14,1,154.14
2025-11-24,SKU-0008,Apparel,South,44.45,4,177.78
2025-11-24,SKU-0011,Electronics,North,129.6,1,129.6
2025-11-24,SKU-0033,Apparel,South,152.88,3,458.65
2025-11-24,SKU-0027,Home,North,126.71,4,506.82
2025-11-24,SKU-0021,Electronics,North,209.82,2,419.65
2025-11-24,SKU-0027,Home,North,149.15,4,596.59
2025-11-24,SKU-0018,Apparel,North,11.53,3,34.59
2025-11-24,SKU-0005,Grocery,East,16.58,4,66.31
2025-11-24,SKU-0008,Apparel,East,46.93,2,93.87
2025-11-24,SKU-0048,Apparel,North,161.36,4,645.43
2025-11-24,SKU-0022,Home,East,95.42,1,95.42
2025-11-24,SKU-0021,Electronics,North,462.46,1,462.46
2025-11-25,SKU-0015,Grocery,West,3.01,3,9.04
2025-11-25,SKU-0018,Apparel,North,166.9,3,500.71
2025-11-25,SKU-0007,Electronics,South,311.69,1,311.69
2025-11-25,SKU-0029,Toys,South,97.08,4,388.34
2025-11-25,SKU-0005,Grocery,South,23.79,1,23.79
2025-11-25,SKU-0042,Home,East,61.55,2,123.09
2025-11-25,SKU-0046,Electronics,North,88.63,4,354.53
2025-11-25,SKU-0002,Home,South,144.26,3,432.78
2025-11-25,SKU-0015,Grocery,East,30.63,2,61.26
2025-11-25,SKU-0025,Grocery,East,5.05,2,10.1
2025-11-25,SKU-0043,Apparel,East,119.65,2,239.3
2025-11-25,SKU-0028,Apparel,North,58.12,2,116.24
2025-11-25,SKU-0017,Home,West,179.39,3,538.18
2025-11-25,SKU-0050,Grocery,West,25.3,4,101.2
2025-11-25,SKU-0012,Home,South,177.62,2,355.23
2025-11-25,SKU-0041,Electronics,South,151.37,3,454.1
2025-11-25,SKU-0021,Electronics,East,233.93,2,467.86
2025-11-25,SKU-0011,Electronics,South,426.9,4,1707.6
2025-11-25,SKU-0014,Toys,South,114.05,3,342.15
2025-11-25,SKU-0014,Toys,West,40.64,4,162.56
2025-11-25,SKU-0018,Apparel,East,179.57,1,179.57
2025-11-25,SKU-0023,Apparel,North,24.69,2,49.38
2025-11-25,SKU-0015,Grocery,East,31.18,1,31.18
2025-11-25,SKU-0027,Home,South,79.86,1,79.86
2025-11-25,SKU-0022,Home,West,72.77,3,218.32
2025-11-25,SKU-0039,Toys,South,56.09,3,168.28
2025-11-25,SKU-0027,Home,North,182.49,3,547.48
2025-11-25,SKU-0001,Electronics,South,331.65,2,663.31
2025-11-25,SKU-0037,Home,North,92.07,2,184.14
2025-11-25,SKU-0001,Electronics,West,448.89,3,1346.68
2025-11-25,SKU-0005,Grocery,South,13.86,2,27.71
2025-11-25,SKU-0003,Apparel,North,123.72,1,123.72
2025-11-25,SKU-0035,Grocery,North,9.31,2,18.62
2025-11-25,SKU-0047,Home,East,198.62,3,595.86
2025-11-25,SKU-0004,Toys,East,87.45,1,87.45
2025-11-25,SKU-0004,Toys,North,145.71,4,582.83
2025-11-25,SKU-0037,Home,South,47.46,3,142.39
2025-11-25,SKU-0029,Toys,South,179.5,4,717.98
2025-11-25,SKU-0045,Grocery,North,15.19,3,45.58
2025-11-25,SKU-0005,Grocery,South,33.43,4,133.73
2025-11-25,SKU-0020,Grocery,East,4.17,4,16.66
2025-11-25,SKU-0021,Electronics,East,411.16,4,1644.64
2025-11-25,SKU-0018,Apparel,West,149.72,2,299.43
2025-11-25,SKU-0030,Grocery,South,4.83,1,4.83
2025-11-25,SKU-0002,Home,East,56.59,3,169.77
2025-11-25,SKU-0023,Apparel,South,196.56,2,393.13
2025-11-25,SKU-0019,Toys,South,193.28,4,773.12
2025-11-25,SKU-0049,Toys,South,179.17,1,179.17
2025-11-25,SKU-0006,Electronics,South,100.6,3,301.79
2025-11-25,SKU-0015,Grocery,West,28.64,3,85.92
2025-11-25,SKU-0041,Electronics,East,193.99,3,581.96
2025-11-25,SKU-0047,Home,South,38.14,1,38.14
2025-11-25,SKU-0050,Grocery,North,5.79,1,5.79
2025-11-25,SKU-0039,Toys,South,166.85,1,166.85
2025-11-25,SKU-0039,Toys,West,178.14,4,712.55
2025-11-25,SKU-0033,Apparel,South,75.05,1,75.05
2025-11-25,SKU-0004,Toys,North,25.18,2,50.36
2025-11-25,SKU-0030,Grocery,South,28.03,3,84.1
2025-11-25,SKU-0029,Toys,East,121.35,2,242.71
2025-11-25,SKU-0018,Apparel,East,164.08,3,492.25
2025-11-25,SKU-0045,Grocery,North,15.87,2,31.74
2025-11-25,SKU-0025,Grocery,East,35.14,2,70.29
2025-11-25,SKU-0039,Toys,East,52.52,3,157.57
2025-11-25,SKU-0006,Electronics,East,223.23,1,223.23
2025-11-25,SKU-0043,Apparel,North,69.17,1,69.17
2025-11-25,SKU-0014,Toys,East,76.91,1,76.91
2025-11-25,SKU-0030,Grocery,South,3.74,2,7.49
2025-11-25,SKU-0022,Home,West,157.87,1,157.87
2025-11-25,SKU-0016,Electronics,East,337.46,3,1012.37
2025-11-25,SKU-0006,Electronics,South,353.48,2,706.96
2025-11-25,SKU-0021,Electronics,West,411.27,2,822.53
2025-11-25,SKU-0028,Apparel,East,188.06,2,376.12
2025-11-25,SKU-0023,Apparel,West,105.29,2,210.59
2025-11-25,SKU-0005,Grocery,South,28.53,4,114.13
2025-11-25,SKU-0048,Apparel,East,68.37,3,205.11
2025-11-25,SKU-0027,Home,South,174.34,4,697.35
2025-11-25,SKU-0030,Grocery,South,19.75,2,39.5
2025-11-25,SKU-0017,Home,West,48.36,4,193.45
2025-11-25,SKU-0022,Home,West,133.82,2,267.64
2025-11-25,SKU-0019,Toys,North,127.2,3,381.59
2025-11-25,SKU-0048,Apparel,South,112.7,1,112.7
2025-11-25,SKU-0008,Apparel,North,83.01,3,249.02
2025-11-25,SKU-0048,Apparel,West,170.58,4,682.31
2025-11-25,SKU-0034,Toys,South,69.18,1,69.18
2025-11-25,SKU-0044,Toys,West,123.51,4,494.03
2025-11-25,SKU-0027,Home,South,56.6,4,226.42
2025-11-25,SKU-0043,Apparel,West,102.51,2,205.02
2025-11-25,SKU-0044,Toys,North,156.76,1,156.76
2025-11-25,SKU-0050,Grocery,East,10.5,3,31.5
2025-11-25,SKU-0042,Home,West,92.06,3,276.17
2025-11-25,SKU-0048,Apparel,South,39.89,3,119.68
2025-11-25,SKU-0009,Toys,North,66.15,2,132.29
2025-11-25,SKU-0009,Toys,West,175.33,1,175.33
2025-11-25,SKU-0044,Toys,North,160.34,1,160.34
2025-11-26,SKU-0027,Home,South,47.46,2,94.91
2025-11-26,SKU-0014,Toys,West,143.96,1,143.96
2025-11-26,SKU-0024,Toys,North,28.35,1,28.35
2025-11-26,SKU-0029,Toys,North,32.38,1,32.38
2025-11-26,SKU-0016,Electronics,East,405.69,4,1622.77
2025-11-26,SKU-0026,Electronics,East,103.63,1,103.63
2025-11-26,SKU-0012,Home,North,25.58,3,76.75
2025-11-26,SKU-0009,Toys,North,183.18,3,549.55
2025-11-26,SKU-0022,Home,North,97.49,1,97.49
2025-11-26,SKU-0045,Grocery,West,11.8,3,35.4
2025-11-26,SKU-0050,Grocery,North,23.3,3,69.89
2025-11-26,SKU-0010,Grocery,South,34.87,1,34.87
2025-11-26,SKU-0034,Toys,East,14.93,3,44.8
2025-11-26,SKU-0007,Electronics,East,352.47,1,352.47
2025-11-26,SKU-0018,Apparel,North,153.47,2,306.94
2025-11-26,SKU-0033,Apparel,East,190.79,4,763.14
2025-11-26,SKU-0002,Home,East,52.43,3,157.29
2025-11-26,SKU-0036,Electronics,East,162.2,3,486.59
2025-11-26,SKU-0026,Electronics,North,256.53,2,513.05
2025-11-26,SKU-0003,Apparel,South,194.08,3,582.23
2025-11-26,SKU-0010,Grocery,East,13.88,3,41.64
2025-11-26,SKU-0038,Apparel,East,145.93,4,583.71
2025-11-26,SKU-0032,Home,East,192.52,2,385.04
2025-11-26,SKU-0036,Electronics,East,370.0,3,1110.01
2025-11-26,SKU-0024,Toys,West,124.86,4,499.42
2025-11-26,SKU-0045,Grocery,South,20.87,1,20.87
2025-11-26,SKU-0031,Electronics,West,435.08,1,435.08
2025-11-26,SKU-0036,Electronics,North,334.1,4,1336.41
2025-11-26,SKU-0036,Electronics,East,334.83,1,334.83
2025-11-26,SKU-0019,Toys,West,72.05,4,288.2
2025-11-26,SKU-0015,Grocery,West,23.63,2,47.26
2025-11-26,SKU-0013,Apparel,South,24.21,4,96.85
2025-11-26,SKU-0015,Grocery,East,9.57,2,19.14
2025-11-26,SKU-0043,Apparel,South,137.36,2,274.72
2025-11-26,SKU-0030,Grocery,East,27.38,1,27.38
2025-11-26,SKU-0037,Home,North,99.44,1,99.44
2025-11-26,SKU-0012,Home,South,17.85,1,17.85
2025-11-26,SKU-0036,Electronics,South,377.53,2,755.06
2025-11-26,SKU-0026,Electronics,West,344.15,2,688.3
2025-11-26,SKU-0010,Grocery,North,15.22,3,45.66
2025-11-26,SKU-0039,Toys,South,98.91,2,197.81
2025-11-26,SKU-0025,Grocery,West,15.9,2,31.8
2025-11-26,SKU-0022,Home,North,105.01,2,210.02
2025-11-26,SKU-0005,Grocery,East,39.48,1,39.48
2025-11-26,SKU-0005,Grocery,South,10.81,1,10.81
2025-11-26,SKU-0022,Home,North,195.66,4,782.65
2025-11-26,SKU-0028,Apparel,West,124.68,3,374.04
2025-11-26,SKU-0004,Toys,West,75.41,3,226.22
2025-11-26,SKU-0045,Grocery,West,9.91,3,29.73
2025-11-26,SKU-0049,Toys,East,163.01,2,326.01
2025-11-26,SKU-0023,Apparel,North,25.32,2,50.65
2025-11-26,SKU-0047,Home,West,146.17,4,584.7
2025-11-26,SKU-0041,Electronics,East,426.0,4,1704.0
2025-11-26,SKU-0041,Electronics,West,322.19,4,1288.77
2025-11-26,SKU-0003,Apparel,South,95.3,2,190.61
2025-11-26,SKU-0040,Grocery,West,19.87,3,59.62
2025-11-26,SKU-0024,Toys,North,50.16,3,150.47
2025-11-26,SKU-0026,Electronics,North,287.53,3,862.59
2025-11-26,SKU-0028,Apparel,West,142.67,3,428.01
2025-11-26,SKU-0042,Home,East,148.55,2,297.1
2025-11-26,SKU-0008,Apparel,East,142.69,2,285.38
2025-11-26,SKU-0038,Apparel,West,129.47,2,258.94
2025-11-26,SKU-0037,Home,West,118.17,1,118.17
2025-11-26,SKU-0008,Apparel,South,135.59,4,542.37
2025-11-26,SKU-0035,Grocery,North,8.54,3,25.61
2025-11-26,SKU-0040,Grocery,North,17.89,3,53.66
2025-11-26,SKU-0026,Electronics,North,330.74,2,661.49
2025-11-26,SKU-0006,Electronics,West,497.3,1,497.3
2025-11-26,SKU-0029,Toys,North,103.6,1,103.6
2025-11-26,SKU-0041,Electronics,North,202.33,4,809.32
2025-11-26,SKU-0015,Grocery,East,38.23,3,114.68
2025-11-26,SKU-0026,Electronics,West,298.59,1,298.59
2025-11-26,SKU-0013,Apparel,South,137.11,2,274.22
2025-11-26,SKU-0007,Electronics,East,80.62,1,80.62
2025-11-26,SKU-0034,Toys,North,181.8,4,727.19
2025-11-26,SKU-0048,Apparel,East,27.0,2,54.01
2025-11-26,SKU-0045,Grocery,South,20.38,3,61.13
2025-11-26,SKU-0029,Toys,East,126.71,2,253.42
2025-11-26,SKU-0048,Apparel,West,70.94,1,70.94
2025-11-26,SKU-0011,Electronics,North,323.35,2,646.7
2025-11-26,SKU-0029,Toys,West,184.49,4,737.97
2025-11-26,SKU-0024,Toys,North,41.89,4,167.58
2025-11-26,SKU-0017,Home,South,82.0,2,163.99
2025-11-26,SKU-0049,Toys,South,167.15,4,668.6
2025-11-26,SKU-0038,Apparel,East,120.18,1,120.18
2025-11-26,SKU-0043,Apparel,East,60.34,2,120.67
2025-11-26,SKU-0044,Toys,South,196.2,2,392.4
2025-11-26,SKU-0033,Apparel,West,92.82,3,278.47
2025-11-26,SKU-0045,Grocery,North,18.18,2,36.37
2025-11-26,SKU-0009,Toys,South,71.25,3,213.75
2025-11-26,SKU-0018,Apparel,West,37.55,4,150.22
2025-11-26,SKU-0025,Grocery,North,11.6,3,34.81
2025-11-26,SKU-0035,Grocery,South,26.82,1,26.82
2025-11-26,SKU-0047,Home,South,165.08,2,330.17
2025-11-26,SKU-0005,Grocery,South,3.25,4,12.99
2025-11-26,SKU-0018,Apparel,West,141.62,3,424.87
2025-11-26,SKU-0015,Grocery,South,13.78,3,41.35
2025-11-26,SKU-0012,Home,West,134.73,1,134.73
2025-11-26,SKU-0045,Grocery,South,22.41,4,89.63
2025-11-26,SKU-0049,Toys,South,199.9,2,399.8
2025-11-26,SKU-0020,Grocery,South,17.16,3,51.49
2025-11-26,SKU-0030,Grocery,South,4.86,4,19.43
2025-11-26,SKU-0018,Apparel,West,136.03,3,408.08
2025-11-26,SKU-0048,Apparel,East,107.67,1,107.67
2025-11-26,SKU-0029,Toys,East,168.71,4,674.85
2025-11-26,SKU-0038,Apparel,East,94.98,3,284.95
2025-11-26,SKU-0044,Toys,South,40.25,2,80.5
2025-11-26,SKU-0030,Grocery,East,10.51,2,21.03
2025-11-26,SKU-0033,Apparel,South,191.4,3,574.19
